"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL04","Región de Coquimbo","_T","Ambos sexos",7.81349921617235,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL04","Región de Coquimbo","M","Hombres",7.35230524793775,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL04","Región de Coquimbo","F","Mujeres",8.57594096094233,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL05","Región de Valparaíso","_T","Ambos sexos",9.29399227539863,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL05","Región de Valparaíso","M","Hombres",7.52967205554845,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL05","Región de Valparaíso","F","Mujeres",11.8274063321199,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",7.8103931930931,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL13","Región Metropolitana de Santiago","M","Hombres",7.48430209148396,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL13","Región Metropolitana de Santiago","F","Mujeres",8.2686309760161,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",8.35163334499498,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",7.16220727741165,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",10.3880317337237,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL07","Región del Maule","_T","Ambos sexos",6.83158294701606,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL07","Región del Maule","M","Hombres",5.11213394456042,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL07","Región del Maule","F","Mujeres",10.1440071080584,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL16","Región de Ñuble","_T","Ambos sexos",8.62624834523898,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL16","Región de Ñuble","M","Hombres",8.09542309286526,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL16","Región de Ñuble","F","Mujeres",9.55250854148925,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL08","Región del Biobío","_T","Ambos sexos",9.28241125285332,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL08","Región del Biobío","M","Hombres",8.88688222906106,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL08","Región del Biobío","F","Mujeres",9.90019126549859,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL09","Región de La Araucanía","_T","Ambos sexos",8.28667829044458,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL09","Región de La Araucanía","M","Hombres",6.61204237207131,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL09","Región de La Araucanía","F","Mujeres",10.8053831359643,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL14","Región de Los Ríos","_T","Ambos sexos",8.63675759591732,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL14","Región de Los Ríos","M","Hombres",7.70540329731218,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL14","Región de Los Ríos","F","Mujeres",10.2051223080264,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL10","Región de Los Lagos","_T","Ambos sexos",7.40418619081995,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL10","Región de Los Lagos","M","Hombres",6.49355560448496,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL10","Región de Los Lagos","F","Mujeres",8.99846921062488,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",5.64334660336573,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",4.92069057357235,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",6.7959021330424,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",5.80279357985498,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",5.66803915026903,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V08","2010 jul-sep","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",6.03880325075852,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","_T","Total país","_T","Ambos sexos",7.62355702334366,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","_T","Total país","M","Hombres",6.83257735840888,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","_T","Total país","F","Mujeres",8.82963431650236,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",7.96400036067319,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL15","Región de Arica y Parinacota","M","Hombres",5.87339119069573,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL15","Región de Arica y Parinacota","F","Mujeres",10.6749675657222,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL01","Región de Tarapacá","_T","Ambos sexos",4.80631776270946,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL01","Región de Tarapacá","M","Hombres",4.00272362329963,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL01","Región de Tarapacá","F","Mujeres",6.15268661998712,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL02","Región de Antofagasta","_T","Ambos sexos",7.1945054814093,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL02","Región de Antofagasta","M","Hombres",7.69689738571545,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL02","Región de Antofagasta","F","Mujeres",6.24811917202604,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL03","Región de Atacama","_T","Ambos sexos",6.84528531976929,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL03","Región de Atacama","M","Hombres",5.71301666264,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL03","Región de Atacama","F","Mujeres",8.88068708472936,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL04","Región de Coquimbo","_T","Ambos sexos",7.99918292236416,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL04","Región de Coquimbo","M","Hombres",7.64114597536965,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL04","Región de Coquimbo","F","Mujeres",8.6033648686312,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL05","Región de Valparaíso","_T","Ambos sexos",8.44221706307815,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL05","Región de Valparaíso","M","Hombres",7.15075546565352,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL05","Región de Valparaíso","F","Mujeres",10.2937130723164,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",7.5129028779363,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL13","Región Metropolitana de Santiago","M","Hombres",7.03684259532318,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL13","Región Metropolitana de Santiago","F","Mujeres",8.17935915097065,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",8.54372182694798,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",7.93913679675677,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",9.56063271438873,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL07","Región del Maule","_T","Ambos sexos",6.43780926227278,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL07","Región del Maule","M","Hombres",5.16176265187862,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL07","Región del Maule","F","Mujeres",8.85895826240544,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL16","Región de Ñuble","_T","Ambos sexos",8.53823378287438,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL16","Región de Ñuble","M","Hombres",8.27019048824964,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL16","Región de Ñuble","F","Mujeres",8.97102865764206,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL08","Región del Biobío","_T","Ambos sexos",8.14816982419364,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL08","Región del Biobío","M","Hombres",6.98575384042714,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL08","Región del Biobío","F","Mujeres",9.9594594092202,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL09","Región de La Araucanía","_T","Ambos sexos",7.96971768986477,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL09","Región de La Araucanía","M","Hombres",5.90147206801436,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL09","Región de La Araucanía","F","Mujeres",11.1843645380218,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL14","Región de Los Ríos","_T","Ambos sexos",8.73698882040271,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL14","Región de Los Ríos","M","Hombres",6.76627161399403,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL14","Región de Los Ríos","F","Mujeres",11.911154235307,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL10","Región de Los Lagos","_T","Ambos sexos",7.14837016340034,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL10","Región de Los Lagos","M","Hombres",6.64502231990923,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL10","Región de Los Lagos","F","Mujeres",8.020414857594,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",5.29210024946747,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",4.73282542267421,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",6.18878189069083,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",4.4979975381464,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",3.51768549045337,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V09","2010 ago-oct","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",6.12694673677644,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","_T","Total país","_T","Ambos sexos",7.0514165206924,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","_T","Total país","M","Hombres",6.19298629499581,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","_T","Total país","F","Mujeres",8.34798959614586,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",7.27697035250084,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL15","Región de Arica y Parinacota","M","Hombres",5.15277886647986,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL15","Región de Arica y Parinacota","F","Mujeres",10.121307110132,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL01","Región de Tarapacá","_T","Ambos sexos",4.9673922879224,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL01","Región de Tarapacá","M","Hombres",4.61249072835485,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL01","Región de Tarapacá","F","Mujeres",5.5537035259942,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL02","Región de Antofagasta","_T","Ambos sexos",6.85103138464208,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL02","Región de Antofagasta","M","Hombres",7.16923542257386,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL02","Región de Antofagasta","F","Mujeres",6.26334469521841,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL03","Región de Atacama","_T","Ambos sexos",6.38548835609503,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL03","Región de Atacama","M","Hombres",5.368089141508,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL03","Región de Atacama","F","Mujeres",8.26589175398574,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL04","Región de Coquimbo","_T","Ambos sexos",7.28385284672464,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL04","Región de Coquimbo","M","Hombres",7.15040739424102,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL04","Región de Coquimbo","F","Mujeres",7.51006974006172,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL05","Región de Valparaíso","_T","Ambos sexos",8.10612070004338,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL05","Región de Valparaíso","M","Hombres",6.55650163979442,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL05","Región de Valparaíso","F","Mujeres",10.313779543791,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",7.04501794270101,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL13","Región Metropolitana de Santiago","M","Hombres",6.47253625717297,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL13","Región Metropolitana de Santiago","F","Mujeres",7.83589865719104,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",7.25027959265946,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",6.91196226512587,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",7.81890665952902,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL07","Región del Maule","_T","Ambos sexos",5.87260890175982,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL07","Región del Maule","M","Hombres",4.36015083538299,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL07","Región del Maule","F","Mujeres",8.66682896164089,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL16","Región de Ñuble","_T","Ambos sexos",7.2781659873552,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL16","Región de Ñuble","M","Hombres",7.13876005385382,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL16","Región de Ñuble","F","Mujeres",7.50301664176497,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL08","Región del Biobío","_T","Ambos sexos",7.54643262305039,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL08","Región del Biobío","M","Hombres",5.96312113033628,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL08","Región del Biobío","F","Mujeres",9.96472695376448,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL09","Región de La Araucanía","_T","Ambos sexos",6.73013674764654,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL09","Región de La Araucanía","M","Hombres",5.08313895756913,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL09","Región de La Araucanía","F","Mujeres",9.3120558192416,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL14","Región de Los Ríos","_T","Ambos sexos",8.31133914304025,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL14","Región de Los Ríos","M","Hombres",6.20854907876462,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL14","Región de Los Ríos","F","Mujeres",11.6978314792919,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL10","Región de Los Lagos","_T","Ambos sexos",6.65176589722046,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL10","Región de Los Lagos","M","Hombres",6.15758720828314,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL10","Región de Los Lagos","F","Mujeres",7.5032088904848,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",4.61962510886967,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",3.73343604928031,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",6.03737757529586,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",4.1336721428614,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",3.33050336120241,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V10","2010 sep-nov","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",5.40342971178045,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V11","2010 oct-dic","_T","Total país","_T","Ambos sexos",7.12034736568702,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V11","2010 oct-dic","_T","Total país","M","Hombres",6.16076215683868,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V11","2010 oct-dic","_T","Total país","F","Mujeres",8.55940263494932,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V11","2010 oct-dic","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",6.9097103999039,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V11","2010 oct-dic","CHL15","Región de Arica y Parinacota","M","Hombres",5.52058482492604,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V11","2010 oct-dic","CHL15","Región de Arica y Parinacota","F","Mujeres",8.74889967495884,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V11","2010 oct-dic","CHL01","Región de Tarapacá","_T","Ambos sexos",4.91715902547041,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V11","2010 oct-dic","CHL01","Región de Tarapacá","M","Hombres",4.26478284107275,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2010-V11","2010 oct-dic","CHL01","Región de Tarapacá","F","Mujeres",6.01665566501857,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
